source_dataset,source_ref,job_id,job_title,company_name,city,province,salary,education,experience,industry,major,company_size,company_type,publish_date,description,longitude,latitude,source_url
* Drive **first time right quality mindset** into all areas of the Cross Functional team and foster **accountability** and **commitment** among **all stakeholders.**       
* **Consolidation**  of individual Product Financials to **Platform Summaries** across OEM�s/Regions/BU�s.       
* Support Global Business Analysis process with technical and financial improvement ideas to further develop digitalization, Standardization and Data Quality       


**Required skills and experience / main competencies:**

* Strong Experience within an Engineering/Manufacturing/Finance related field       
* Specific knowledge about Manufacturing Processes &Technologies        
* Understanding of Tool capability and machine processes.        
* Experience with database programs (Excel, Pivot Tables, PoweBI,)       
* Distinct analytical capabilities, solution oriented, and accuracy/detail orientation       
* Ability to work in teams, strong communication skills in an international context        


Be part of our ZF team as Product Cost Analyst and apply now!

Contact

Zhu Lin

+86 21 61 219011",121.473701,31.230416,https://jobs.zf.com/job/Shanghai-Product-Cost-Analyst-SH-201814/1058790201
Kaggle Job Posting Data in China,techsalerator/job-posting-data-in-china,3ac088e7dd0f477d,Legal Counsel,zf.com,上海,上海,,不限,不限,legal,,,,2024-06-13T11:10:26Z,"Legal Counsel legal Microsoft **Become our next FutureStarter**


** Legal Counsel**

Country/Region:   CN               Location:     Shanghai, SH, CN, 201814   


Req ID 70835 | Shanghai, China, ZF Asia Pacific Group Co., Ltd.


**We are looking for a colleague base in Shanghai Xuhui.**

**Your tasks:**

* Serve as an experienced member of the in-house team.
* Quick learning so as to fit into a standalone business environment of Chassis Modules Business as an inhouse legal adviser.
* Draft, review and negotiate contracts and relevant legal documents for Chassis Modules Business legal entities4. Provide legal support by advising on a broad range of legal issues relating to customer & supplier contracts, corporate and M&A related matters, commercial, etc..
* Manage and coordinate with external lawyers in arbitration & litigation cases.
* Legal & Compliance training.
* Other duties and responsibilities assigned by line manager/General Counsel.


**Your profile:**

* Good legal documents drafting skills both in English and Chinese; good command in communication with good persuasive and negotiation skills; effectively bilingual in English and Mandarin.
* Familiar with general corporate culture within multinational corporation.
* Ability to solve practical problems with some creativity and work independently with minimal supervision.
* Well organized and be able to work under pressure and within tight deadlines.
* Good command in Microsoft Office Word, PowerPoint, Excel, Access, etc.


**Be part of our ZF team and apply now!**

Be part of our ZF team as Legal Counsel and apply now!

Contact

Yingjun Guo

+86 21 61 211869

At ZF, we continuously strive to build and maintain a culture where inclusiveness is lived and diversity is valued. We actively seek ways to remove barriers so that all our employees can rise to their full potential. We aim to embed this vision in our legacy through how we operate and build our products as we shape the future of mobility.

Find out how we work at ZF:


**Job Segment:**  Law, Compliance, Legal",121.473701,31.230416,https://jobs.zf.com/job/Shanghai-Legal-Counsel-SH-201814/1082813901
Kaggle Job Posting Data in China,techsalerator/job-posting-data-in-china,a6d50a5ecac75f13,Business Partner Compliance & Data Privacy,zf.com,上海,上海,,不限,不限,"data analysis, finance, information technology",,,,2024-04-19T00:37:57Z,"Business Partner Compliance & Data Privacy data analysis, finance, information technology ZF is a global technology company supplying systems for passenger cars, commercial vehicles and industrial technology, enabling the next generation of mobility.

ZF allows vehicles to see, think and act. In the four technology domains of Vehicle Motion Control, Integrated Safety, Automated Driving, and Electric Mobility, ZF offers comprehensive product and software solutions for established vehicle manufacturers and newly emerging transport and mobility service providers. ZF electrifies a wide range of vehicle types. With its products, the company contributes to reducing emissions, protecting the climate and enhancing safe mobility.


** Business Partner Compliance & Data Privacy**

Country/Region:   CN               Location:     Shanghai, SH, CN, 201814   

Req ID 66750 Shanghai, China  


**Position purpose:**

The purpose of the Compliance & Data Privacy Business Partner is to act as �go-to person� for various legal entities for our Chassis Systems & Modules business within the ZF/Foxconn Joint-Venture in Regions Asia Pacific, EUSA and Americas supporting the management and employees with Compliance and Data Privacy advice, taking over an active part in supporting Data Privacy and Compliance relevant projects and activities and performing Data Privacy and Compliance processes. By this the position ensures early involvement and consultancy on permissibility of processing personal data and in all other Compliance issues. In this role he/she supports in preventing and minimizing Compliance and Data Privacy risks.


**Tasks and responsibilities:**

* You are a key player to implement and enhance the Compliance Management System within our Compliance and Data Privacy team;
* You act as the Compliance and Data Privacy Business Partner to advise business functions on concrete Compliance and Data Privacy issues;
* You steer and manage projects on Compliance and Data Privacy;
* You advise business function on concrete implementation tasks on Compliance and Data Privacy for risk mitigation;
* You act as a key player to educate target-specific groups on Compliance and Data Privacy matters;
* You are responsible for the group-wide Data Protection Management System;
* You advise and supervise our business units� with national and international Compliance / Data Privacy regulations;
